,avg_rating,title,genres,release_year,relevant_tags,relevan_tags
28644,2.789473684210526,Big Brother,Action|Drama,2018,,None
28645,2.0,The Interpreter,Comedy|Drama,2018,,None
28646,2.85,When Jeff Tried to Save The World,Comedy|Drama,2018,,None
28647,1.25,Why Hide?,Comedy|Horror,2018,,None
28648,1.25,Dennis Hopper: Uneasy Rider,Documentary,2016,,None
28649,3.5,To My Great Chagrin,Documentary,2007,,None
28650,1.25,Darken,Fantasy|Sci-Fi,2017,,None
28651,2.5,Street,Action,2015,,None
28652,3.0,Backwater,(no genres listed),2013,,None
28653,3.2285714285714286,The Bouncer,Action|Drama,2018,,None
28655,3.0,"Club de Cuervos Presents: I, Potro",Comedy,2018,,None
28656,1.0625,Cumali Ceber: Allah Seni Alsin,(no genres listed),2017,,None
28657,2.375,Luciferina,Horror|Mystery,2018,,None
28658,3.1481481481481484,Bob Lazar: Area 51 and Flying Saucers,Documentary,2018,,None
28659,1.1666666666666667,The Broken Key,Sci-Fi|Thriller,2017,,None
28660,4.166666666666667,Matthew Bourne's Swan Lake,Drama,2012,,None
28661,4.0,The ROH Live: Swan Lake,(no genres listed),2009,,None
28662,2.75,"Ужас, который всегда с тобой",(no genres listed),2007,,None
28663,2.357142857142857,Wildwitch,Adventure|Children|Fantasy|Sci-Fi,2018,,None
28665,4.0,Gypsy: Live from the Savoy Theatre,Comedy|Drama,2015,,None
28666,3.75,12 Citizens,Crime|Drama,2014,,None
28667,2.6153846153846154,Astral,Drama|Sci-Fi|Thriller,2018,,None
28668,2.5,Charlie and Hannah's Grand Night Out,Comedy,2017,,None
28669,2.857142857142857,Springsteen On Broadway,(no genres listed),2018,,None
28670,3.0,Those Who Are Fine,Drama,2017,,None
28671,3.25,After Everything,Comedy|Drama|Romance,2018,,None
28673,3.5,Clara's Ghost,Children|Comedy|Drama|Thriller,2018,,None
28674,3.2901234567901234,Wild Rose,Comedy|Drama,2019,,None
28675,3.5,Miss Me This Christmas,Comedy,2017,,None
28676,0.5,Camera Phone,Horror,2012,,None
28677,1.75,College Boys Live,Documentary,2009,,None
28678,3.4,Annie Leibovitz: Life Through a Lens,Documentary,2007,,None
28679,4.0,Honor Flight,Documentary,2012,,None
28680,4.0,Oma & Bella,(no genres listed),2012,,None
28681,3.5,Lost and Found in Armenia,Comedy,2012,,None
28682,1.5,Sophia Grace & Rosie's Royal Adventure,Adventure|Children|Comedy,2014,,None
28683,3.2,We Love Paleo,Documentary,2016,,None
28684,2.625,A Matter of Taste: Serving Up Paul Liebrandt,Documentary,2011,,None
28685,2.1666666666666665,Ouroboros,(no genres listed),2017,,None
28687,3.5,Bigfoot The Movie,Comedy|Horror,2015,,None
28688,2.9452054794520546,Ellen DeGeneres: Relatable,Comedy,2018,,None
28689,3.4523809523809526,Party Central,Animation|Children|Comedy|Fantasy,2014,,None
28690,3.0,Shrek Retold,Adventure|Animation|Comedy|Fantasy,2018,,None
28691,5.0,Bloody Ballet,Horror,2018,,None
28692,2.4166666666666665,Malicious,Horror|Thriller,2018,,None
28693,2.125,I am Vengeance,Action,2018,,None
28694,5.0,Red Is the Color of,Comedy|Drama|Romance,2007,,None
28695,3.5,The Breakup Girl,Comedy|Drama,2015,,None
28696,2.75,Young and Alive,(no genres listed),2018,,None
28697,4.5,Path of Blood,Action|Adventure|Animation,2013,,None
28698,3.1666666666666665,One in a Billion,Documentary,2016,,None
28699,3.0,Women Who Passed My Way,Comedy,2018,,None
28700,1.75,Street Racer,Action|Crime,2008,,None
28701,2.75,Hostage to the Devil,Documentary|Horror|Mystery,2016,,None
28703,2.0,Immortal Fist: The Legend of Wing Chun,Action,2017,,None
28705,3.125,Nightshift,Horror,2018,,None
28707,3.25,Why Are We Creative? The Centipede's Dilemma,(no genres listed),2018,,None
28709,3.8333333333333335,Keep in Touch,Comedy|Drama|Romance,2015,,None
28713,2.5,Rabarber,Children|Drama,2014,,None
28714,2.6315789473684212,Dragons: Dawn Of The Dragon Racers,Adventure|Animation|Children|Comedy|Fantasy,2014,,None
28715,2.35,All the Creatures Were Stirring,Horror,2018,,None
28716,2.1,Molly,Action|Sci-Fi,2017,,None
28717,3.142857142857143,Karwaan,Adventure|Comedy,2018,,None
28718,3.671875,Badhaai Ho,Comedy|Drama|Romance,2018,,None
28719,3.0,Welcome 2 Karachi,Comedy,2015,,None
28720,2.75,30 Dates,Comedy|Romance,2016,,None
28721,2.6666666666666665,Two Balloons,Animation,2017,,None
28722,3.0,Flemish Heaven,Drama,2016,,None
28723,3.0,My Santa,Children|Fantasy|Romance,2013,,None
28724,2.35,The Cabin,Thriller,2018,,None
28725,2.0,If There's a Hell Below,Drama|Mystery|Thriller,2016,,None
28727,3.375,Hello Mr. Billionaire,Comedy,2018,,None
28728,3.25,The Island,Comedy|Drama|Mystery,2018,,None
28729,2.5,Life Boat,Drama,2017,,None
28730,3.423076923076923,Age of Sail,Animation,2018,,None
28731,3.5,Body Keepers,Thriller,2018,,None
28732,3.6666666666666665,"No Pay, Nudity",Comedy|Drama,2016,,None
28733,3.4318181818181817,Incident by a Bank,Crime,2009,,None
28734,1.875,A Holy Mess,Comedy|Drama,2015,,None
28735,3.316666666666667,Der Vorname,Comedy,2018,,None
28736,3.0714285714285716,Christmas Getaway,Romance,2017,,None
28737,3.7142857142857144,The Christmas Contract,Romance,2018,,None
28739,2.5,Lasso,Horror|Thriller,2018,,None
28740,1.4166666666666667,Hurt,Horror,2018,,None
28741,3.25,Ghostbox Cowboy,Comedy|Drama,2018,,None
28742,3.5753424657534247,"Ruben Brandt, Collector",Action|Animation|Thriller,2018,,None
28743,3.75,Close Range Love,Drama|Romance,2014,,None
28744,2.5,Love for Beginners,Comedy|Romance,2012,,None
28745,2.375,Strobe Edge,Drama|Romance,2015,,None
28749,3.0,Velaikkaran,Action|Drama|Thriller,2017,,None
28751,3.25,"On the Other Hand, Death",Crime|Drama|Mystery|Thriller,2008,,None
28752,3.0714285714285716,Moschettieri del Re,(no genres listed),2018,,None
28753,1.0,Christmas All Over Again,Children|Comedy,2016,,None
28754,3.423076923076923,Putin's Witnesses,(no genres listed),2018,,None
28755,3.7142857142857144,Dealt,Documentary,2017,,None
28756,3.25,Stomp the Yard 2: Homecoming,Drama,2010,,None
28760,2.6666666666666665,War of the Worlds the True Story,Action|Horror|Sci-Fi,2012,,None
28761,2.0,War of the Worlds: Goliath,Action|Adventure|Animation|Sci-Fi,2012,,None
28762,3.5,Somm 3,Documentary,2018,,None
28763,2.789940828402367,What Men Want,Comedy|Fantasy|Romance,2019,,None
28764,3.244989451476793,Glass,Drama|Horror|Mystery|Sci-Fi|Thriller,2019,,None
28765,3.0755813953488373,Cold Pursuit,Action|Drama|Thriller,2019,,None
28766,2.752314814814815,Serenity,Drama|Thriller,2019,,None
28767,3.0,Christmas Crush,Comedy|Drama,2012,,None
28768,4.333333333333333,Tortured for Christ,Children|Documentary,2018,,None
28769,3.2,I Am Paul Walker,Documentary,2018,,None
28770,0.5,Amityville Death House,Horror,2015,,None
28771,1.3333333333333333,Amityville: Vanishing Point,Horror,2016,,None
28772,1.5,Amityville: No Escape,Horror,2016,,None
28774,2.3333333333333335,Ice Blues,Crime|Drama|Mystery|Thriller,2008,,None
28775,2.375,Pulse 3,Horror|Thriller,2008,,None
28778,3.8264462809917354,The Biggest Little Farm,Documentary,2018,,None
28779,3.6,The Other Side of Everything,Documentary,2017,,None
28780,3.759259259259259,Dragon Ball Super: Broly,Action|Animation|Sci-Fi,2018,,None
28781,3.576923076923077,The Human Part,Comedy|Drama,2018,,None
28782,1.5833333333333333,The Bachelor 3,Action,2018,,None
28783,3.533333333333333,And Breathe Normally,Drama,2018,,None
28784,2.9,A Moment in the Reeds,Drama|Romance,2018,,None
28785,3.75,Retablo,Drama,2018,,None
28786,3.75,Tucked,Comedy|Drama,2018,,None
28787,2.0,Anchor and Hope,Comedy|Drama|Romance,2017,,None
28788,3.1,Stronger Than The World: The Story of José Aldo,Drama,2016,,None
28791,3.7,Fate/Stay Night: Unlimited Blade Works,Action|Animation|Fantasy,2010,,None
28792,3.3333333333333335,Vele hemels boven de zevende,Drama,2017,,None
28793,4.03125,The Shivering Truth,Animation|Comedy,2018,,None
28794,3.1,Sky Hunter,Action|Drama|War,2017,,None
28795,3.1666666666666665,Reclaiming the Blade,Action|Adventure|Documentary|Drama|Sci-Fi,2009,,None
28796,1.25,American Umpire,Documentary,2016,,None
28797,2.5,Hello Gangster,Action|Comedy|Crime,2016,,None
28798,3.0,Classical Period,Drama,2018,,None
28799,3.142857142857143,Far from the Tree,Documentary,2017,,None
28800,3.3,First Period,Comedy,2013,,None
28801,3.25,The Wonder Year,Documentary,2011,,None
28803,2.3333333333333335,Night Out,Comedy,2018,,None
28804,3.8877551020408165,Struggle: The Life and Lost Art of Szukalski,Documentary,2018,,None
28805,2.5714285714285716,"One Nation, One King",Drama,2018,,None
28806,3.5,Pool Party Massacre,Horror,2017,,None
28807,3.05,Derren Brown: Pushed to the Edge,Documentary,2016,,None
28808,3.0,Sind denn alle Männer Schweine?,Comedy|Drama,2010,,None
28809,3.1956521739130435,Freak Show,Comedy|Drama,2018,,None
28810,3.1666666666666665,Blood Is Blood,(no genres listed),2016,,None
28811,2.75,Alien Rising,Action|Sci-Fi|Thriller,2013,,None
28812,3.5,Fidaa,Comedy|Drama|Romance,2017,,None
28813,3.1875,Arif V 216,Adventure|Comedy|Sci-Fi,2018,,None
28814,4.083333333333333,Double King,Animation,2017,,None
28815,3.25,Blind Malice,Thriller,2014,,None
28816,4.5,Dealer/Healer,Action|Drama,2017,,None
28817,3.375,After the Screaming Stops,Documentary,2018,,None
28818,3.75,Big in Bollywood,(no genres listed),2011,,None
28819,2.75,At First Light,Drama|Sci-Fi|Thriller,2018,,None
28820,2.875,The 100 Years Show,(no genres listed),2015,,None
28821,3.1166666666666667,Bad Seeds,Comedy,2018,,None
28822,1.8333333333333333,Bees Make Honey,Comedy|Drama|Mystery|Romance,2018,,None
28823,3.4,Kadaikutty Singam,Action|Children|Comedy|Romance,2018,,None
28824,2.5,One Week Friends,Drama|Romance,2017,,None
28825,3.4642857142857144,Killing,Action|Drama,2018,,None
28826,2.25,Imprisoned,Drama,2015,,None
28827,3.0,Ladies First,Documentary,2017,,None
28828,3.0,Daughter of Mine,Drama,2018,,None
28829,3.4285714285714284,How to Be Really Bad,Comedy,2018,,None
28830,3.03125,Ragged Life of Juice Leskinen,Drama,2018,,None
28831,3.588235294117647,Be with You,Drama|Romance,2018,,None
28833,2.5,Новогодняя жена,Comedy,2012,,None
28834,3.6666666666666665,Psychonautics: A Comic's Exploration of Psychedelics,(no genres listed),2018,,None
28836,2.625,Half Girlfriend,Drama|Romance,2017,,None
28837,3.22,The Bill Murray Stories: Life Lessons Learned from a Mythical Man,Documentary,2018,,None
28838,2.0,Jinn,Drama,2018,,None
28839,2.5,Igelak (Frogs),Comedy,2016,,None
28840,3.076923076923077,Taylor Swift: Reputation Stadium Tour,Documentary,2018,,None
28842,3.1875,Nota,Action|Romance,2018,,None
28843,2.9,Kaala,Action|Drama,2018,,None
28844,2.75,Humidity,Drama|Mystery,2016,,None
28845,3.0,The Disobedient,Drama,2014,,None
28846,3.3636363636363638,The Standoff at Sparrow Creek,Drama|Mystery|Thriller,2019,,None
28847,2.576923076923077,Donnybrook,Drama,2019,,None
28848,2.7,The Lost Strait,War,2018,,None
28849,3.0,Israfil,Children|Drama,2017,,None
28850,3.75,Aba Jan,Children|Drama,2017,,None
28851,3.5,Istanbul Junction,Action|Drama,2018,,None
28852,2.8333333333333335,Delam Mikhad,Comedy,2018,,None
28853,2.5,Emkane Mina,Drama|Romance,2016,,None
28854,3.409090909090909,Standing in the Dust,Drama|War,2016,,None
28855,3.6153846153846154,Intimate Strangers,Comedy|Drama,2018,,None
28856,0.5,A Requiem For Bobby Fischer,(no genres listed),2010,,None
28857,3.0,Losing Control,Comedy|Romance,2012,,None
28859,3.3333333333333335,Away,Drama,2016,,None
28860,0.5,The Council of Birds,(no genres listed),2014,,None
28861,2.25,Still Life,Thriller,2014,,None
28862,3.5555555555555554,A Christmas for the Books,Romance,2018,,None
28863,3.6666666666666665,The Cult of JT LeRoy,Documentary,2014,,None
28864,3.2,An Impossible Love,Drama,2018,,None
28865,3.150563607085346,Triple Frontier,Crime|Thriller,2019,,None
28866,3.2222222222222223,Ashes in the Snow,Drama|Romance,2018,,None
28867,3.4919093851132685,Arctic,Drama|Thriller,2018,,None
28868,2.7948717948717947,The Last Laugh,Comedy,2019,,None
28869,3.3333333333333335,Manhattan Undying,Drama|Mystery|Romance,2016,,None
28870,3.0,Alternate Realities,Drama|Sci-Fi|Thriller,2015,,None
28871,3.5,The Chosen Ones,Drama,2015,,None
28872,4.083333333333333,Crazy Wedding,Comedy,2018,,None
28873,3.3360655737704916,T-34,Adventure|Drama|War,2018,,None
28874,3.75,The Gilligan Manifesto,Documentary,2018,,None
28875,3.75,The Harrow,Crime|Drama|Mystery|Romance|Thriller,2016,,None
28876,2.5,Completely Normal,Comedy|Drama|Romance,2015,,None
28877,3.5,Confessions of the Boston Strangler,Crime|Documentary,2014,,None
28878,3.0,"Real Killer, Fake Nose: Richard Fleischer's 'The Boston Strangler' Remembered",Documentary,2013,,None
28879,3.75,Let There Be Light: The Odyssey of Dark Star,Documentary|Sci-Fi,2010,,None
28881,3.75,Who Will Save The Roses?,(no genres listed),2017,,None
28882,4.5,Bravo Virtuoso,Action|Comedy|Crime,2018,,None
28883,4.5,Barça Dreams,Documentary,2015,,None
28884,2.75,The Number on Great-Grandpa's Arm,Documentary,2018,,None
28885,3.5,Diana and I,Drama,2017,,None
28886,3.0,Octav,Drama,2017,,None
28887,4.0,Love at Sea,Romance,2018,,None
28888,3.0,Waterboys,Comedy|Drama,2016,,None
28889,2.8333333333333335,Her Sketchbook,(no genres listed),2017,,None
28890,5.0,Dance Baby Dance,Drama,2018,,None
28891,2.8333333333333335,Couch Potatoes,Comedy,2017,,None
28892,2.6666666666666665,Threesome,Comedy,2017,,None
28893,3.0,Ghost Patrol,Animation|Children,2016,,None
28894,1.75,5 Star Christmas,Comedy,2018,,None
28895,3.1538461538461537,Bilby,Animation|Children|Comedy,2019,,None
28896,2.6944444444444446,Bird Karma,(no genres listed),2018,,None
28897,3.84375,Lost & Found,Animation,2018,,None
28898,3.3095238095238093,Late Afternoon,(no genres listed),2018,,None
28899,3.5833333333333335,Miss Baek,Crime|Drama|Thriller,2018,,None
28900,3.8333333333333335,Love Addict,Comedy|Romance,2018,,None
28901,2.0,"Les Municipaux, ces héros",Comedy,2018,,None
28902,1.5,L'amour est une fête,Comedy,2018,,None
28903,2.5,The Lockpicker,Drama,2018,,None
28904,3.0833333333333335,Detective Downs,Comedy|Crime,2013,,None
28905,3.875,The Soul Conductor,Horror|Thriller,2018,,None
28906,3.2142857142857144,The Lion Woman,Drama,2017,,None
28907,2.607142857142857,"Into the Dark: New Year, New You",Drama|Horror,2018,,None
28908,3.5,Moromete Family: On the Edge of Time,Drama,2018,,None
28909,4.0,One Step Behind the Seraphim,Drama,2017,,None
28910,4.25,Lemonade,Drama,2018,,None
28911,4.1,Infinite Football,Documentary,2018,,None
28912,2.75,Alice T.,Drama,2018,,None
28913,3.8333333333333335,XTC: This Is Pop,Documentary,2017,,None
28914,3.75,Where God Left His Shoes,Drama,2008,,None
28915,3.0,Night People,Horror|Sci-Fi|Thriller,2016,,None
28916,3.0,Sing My Life,Comedy|Drama|Fantasy,2016,,None
28917,3.2333333333333334,The Last Hangover,Comedy,2018,,None
28918,5.0,Once Upon a Ladder,Comedy|Romance,2016,,None
28919,3.1666666666666665,Near Death Experience,Drama,2014,,None
28920,2.8333333333333335,Awaken,(no genres listed),2018,,None
28921,0.75,Open My Eyes,(no genres listed),2014,,None
28922,3.0,Lionheart,Drama,2018,,None
28923,2.6666666666666665,State Like Sleep,Drama,2019,,None
28925,4.0,Liyana,Animation|Documentary,2018,,None
28926,3.875,Tenacious D: Post-Apocalypto,Comedy,2018,,None
28927,3.871657754010695,Don't Hug Me I'm Scared 6,Animation|Horror,2016,,None
28928,3.5,Iravukku Aayiram Kangal,Action|Crime|Thriller,2018,,None
28929,2.625,A Real Vermeer,Drama|Romance,2016,,None
28930,2.5,Drama,Comedy,2018,,None
28931,2.953846153846154,Rust Creek,Drama|Thriller,2019,,None
28932,2.5,The Take Down,Action,2017,,None
28933,3.388888888888889,Grandpa Walrus,Animation|Drama,2017,,None
28934,3.5526315789473686,Weekends,Animation|Drama,2017,,None
28935,4.0,Agenda: Payback,Action|Crime|Drama,2018,,None
28936,0.5,My Fairy Tail Love Story,Fantasy|Romance,2018,,None
28938,3.1666666666666665,All Is True,Drama,2018,,None
28939,4.125,The Science Of Fasting,Documentary,2013,,None
28940,2.823529411764706,All About Nina,Comedy|Drama,2018,,None
28941,2.5,48 Christmas Wishes,(no genres listed),2017,,None
28942,2.888157894736842,The Vanishing,Drama|Thriller,2018,,None
28943,4.0,Stella's Last Weekend,Comedy,2018,,None
28944,3.0,Klippers,Action|Drama|Thriller,2018,,None
28945,3.6666666666666665,Operator,Drama,2015,,None
28946,3.0,Pinoy Sunday,Comedy|Drama,2009,,None
28947,3.3333333333333335,Amateurs,Comedy,2018,,None
28948,5.0,A Man Called Jon,Drama,2015,,None
28949,2.8529411764705883,American Hangman,Thriller,2019,,None
28950,2.25,Tea Pets,Adventure|Animation|Children,2017,,None
28951,3.0,Anna's War,Drama,2018,,None
28952,2.9285714285714284,Meatball Machine Kodoku,Horror|Sci-Fi,2018,,None
28953,4.5,Lift,(no genres listed),2016,,None
28954,1.7777777777777777,The Car: Road to Revenge,Action|Horror|Thriller,2019,,None
28955,2.5,Fantasy of the Girls,Drama|Romance,2018,,None
28956,2.875,3/4,Drama,2017,,None
28957,3.535928143712575,Brexit: The Uncivil War,Drama,2019,,None
28958,3.7,MARS: Inside SpaceX,Documentary,2018,,None
28959,3.3333333333333335,Chaplin in Bali,Documentary,2017,,None
28960,1.8333333333333333,He Knows Your Every Move,(no genres listed),2018,,None
28961,3.5526315789473686,One Last Deal,Drama,2019,,None
28963,3.0,The Messenger,Drama|Horror|Mystery,2015,,None
28964,2.5,Stubborn,Comedy|Drama|Romance,2015,,None
28965,2.8392857142857144,Summer '03,Comedy,2018,,None
28966,2.25,American Dream/American Knightmare,Documentary,2018,,None
28967,3.6032258064516127,The Upside,Comedy|Drama,2019,,None
28968,1.8,Webcast,Horror|Thriller,2018,,None
28969,2.741350906095552,Velvet Buzzsaw,Crime|Drama|Horror|Mystery|Thriller,2019,,None
28970,3.1,Evolution of Evil,Thriller,2018,,None
28971,2.5,The Perfect Host: A Southern Gothic Tale,Drama|Horror|Thriller,2018,,None
28972,3.3214285714285716,"My Tomorrow, Your Yesterday",Drama|Romance,2016,,None
28973,3.125,Mail Order Monster,Children|Drama|Sci-Fi,2018,,None
28974,2.875,Buffalo Boys,Action|Drama|Western,2018,,None
28975,0.5,Dassehra,Thriller,2018,,None
28976,3.0,Façades,Drama,2017,,None
28977,3.0,When Things Happen,(no genres listed),2007,,None
28978,2.5,Fanged Up,Comedy|Horror,2017,,None
28979,1.8333333333333333,The Term. Beginning of a Big Story,Documentary,2014,,None
28980,2.4166666666666665,Village Rockstars,Drama,2018,,None
28981,2.466666666666667,Thugs of Hindostan,Action|Adventure,2018,,None
28982,2.1666666666666665,Megalodon,Action|Horror|Sci-Fi,2018,,None
28983,2.685185185185185,Pledge,Horror|Thriller,2019,,None
28984,2.1,Psychopaths,Horror,2017,,None
28985,3.395348837209302,K.G.F: Chapter 1,Action,2018,,None
28986,2.5625,Baazaar,Crime|Drama|Thriller,2018,,None
28987,3.0833333333333335,The Dead Center,Thriller,2018,,None
28988,3.5,Blanka,Drama,2015,,None
28989,2.2857142857142856,Henchmen,Animation,2018,,None
28990,2.2142857142857144,Santa Jaws,Action|Comedy|Fantasy,2018,,None
28991,2.9,The Troubleshooter,Comedy,2018,,None
28992,4.0,Curmudgeons,Comedy,2016,,None
28993,3.2142857142857144,Ajin: Demi-Human,Action|Horror|Mystery,2017,,None
28994,3.5833333333333335,Lifeboat,Documentary,2018,,None
28995,3.5,Out of Print,(no genres listed),2013,,None
28996,3.75,The Woman Who Loves Giraffes,Documentary,2018,,None
28997,3.925,Happy Hour,Drama,2015,,None
28998,3.0996932515337425,Happy Death Day 2U,Horror|Mystery|Thriller,2019,,None
28999,0.75,Truth or Double Dare,Horror,2018,,None
29000,3.5,Entangled,Drama,2014,,None
29001,2.5833333333333335,Caffeine,Comedy,2007,,None
29002,2.125,Bad Meat,Comedy|Horror,2011,,None
29003,2.9375,Into the Dark: Pooka!,Horror|Thriller,2018,,None
29004,1.8333333333333333,Backtrace,Crime|Drama,2018,,None
29005,3.0,Bigger,(no genres listed),2018,,None
29006,2.25,Jalebi,Drama|Romance,2018,,None
29007,3.620985010706638,FYRE: The Greatest Party That Never Happened,Documentary,2019,,None
29008,2.0,King of Crime,Crime,2018,,None
29009,3.4944444444444445,Once Upon a Deadpool,Action|Comedy,2018,,None
29010,3.0,The Truth About Killer Robots,Documentary,2018,,None
29011,2.75,Aravindante Athidhikal,Drama,2018,,None
29012,2.9479166666666665,The Hole in the Ground,Horror,2019,,None
29013,3.5952380952380953,The Great Battle,Action,2018,,None
29014,1.3333333333333333,Ascharya Fuck It,Drama|Thriller,2018,,None
29015,3.0,Taramani,Drama|Romance,2017,,None
29016,4.0,Orange Mittai,Comedy|Drama,2015,,None
29017,2.0,Nasha,Drama|Romance|Thriller,2013,,None
29018,3.25,Theeya Velai Seiyyanum Kumaru,Comedy|Drama|Romance,2013,,None
29019,2.75,Mater,Drama,2017,,None
29020,3.1153846153846154,Vada Chennai,Action|Crime,2018,,None
29021,3.8333333333333335,Sila Samayangalil,Drama,2016,,None
29022,3.75,The Handsome Suit,Comedy|Drama|Romance,2008,,None
29023,3.8125,A Bread Factory Part One: For the Sake of Gold,Comedy|Drama,2018,,None
29024,3.5714285714285716,A Bread Factory Part Two: Walk with Me a While,Comedy|Drama,2018,,None
29025,1.125,Here Comes the Grump,Adventure|Animation|Children|Comedy|Fantasy,2018,,None
29026,3.7142857142857144,Your Lie in April,Drama|Romance,2016,,None
29027,2.25,Mixtape,Comedy|Drama,2009,,None
29028,3.25,Diaoyu Islands: The Truth,Documentary,2014,,None
29032,2.8333333333333335,The Secret Life of Kyle,Animation|Children|Comedy,2017,,None
29033,3.3333333333333335,22 Chaser,Crime|Drama,2018,,None
29034,3.2913832199546484,"Extremely Wicked, Shockingly Evil and Vile",Crime|Thriller,2019,,None
29035,3.711779448621554,American Factory,Documentary,2019,,None
29036,3.986095017381228,Apollo 11,Documentary,2019,,None
29037,3.8345896147403686,The Farewell,Comedy,2019,,None
29038,3.628992628992629,Honey Boy,Drama,2019,,None
29039,3.1514084507042255,Close,Action|Thriller,2019,,None
29040,2.0,Wonders of the Sea 3D,Documentary,2018,,None
29041,5.0,Crystal Sky of Yesterday,Animation|Romance,2018,,None
29042,2.1666666666666665,American Nightmares,Comedy|Horror,2018,,None
29043,3.25,ReMastered: Who Killed Jam Master Jay?,Documentary,2018,,None
29044,2.75,Catwalk: Tales from the Catshow Circuit,Documentary,2018,,None
29045,3.75,Seven Days: Friday - Sunday,Romance,2015,,None
29046,1.0,John Lives Again,Comedy|Romance,2017,,None
29047,3.1666666666666665,Sui Dhaaga,Children|Comedy|Drama,2018,,None
29048,2.5,"Oscar Saa, Technician of the Stars",Documentary,2010,,None
29049,3.5,"Chile, a Galaxy of Problems",(no genres listed),2010,,None
29050,3.25,Doug Stanhope: The Comedians' Comedian's Comedians,Comedy,2017,,None
29051,2.7,Mai Mai Miracle,Animation,2009,,None
29052,1.5,The Invisible Boy: Second Generation,Action|Adventure|Fantasy,2018,,None
29053,3.4583333333333335,Storm Boy,Children|Drama,2019,,None
29054,3.727272727272727,Edmond,Drama,2019,,None
29055,3.6666666666666665,"Heroin: Cape Cod, USA",Documentary,2015,,None
29056,3.1153846153846154,Sebastian Maniscalco: Stay Hungry,Comedy,2019,,None
29057,2.3333333333333335,The 6th Friend,Horror,2017,,None
29058,3.0,Sweet Smell of Spring,Comedy,2016,,None
29059,2.75,Longwave,Comedy,2013,,None
29060,3.0,Unseen Enemy,Documentary,2017,,None
29061,3.2,Jack Irish: Black Tide,Crime|Drama,2012,,None
29063,3.22,Horror Noire: A History of Black Horror,Documentary,2019,,None
29065,3.0,Prom Wars: Love Is a Battlefield,Comedy|Romance,2008,,None
29066,2.8333333333333335,Orphan Horse,Children|Drama,2018,,None
29067,3.0,Reparation,Drama|Thriller,2016,,None
29068,2.8333333333333335,Summertime,(no genres listed),2018,,None
29069,3.0,Stealing Klimt,Documentary,2007,,None
29070,2.8333333333333335,Smoke Gets in Your Eyes,Comedy|Drama|Romance,2009,,None
29071,3.5,Eamon,Comedy|Drama|Romance,2010,,None
29072,3.75,Palavra (En)Cantada,Documentary,2009,,None
29073,2.5,Meu Mundo em Perigo,(no genres listed),2007,,None
29074,4.0,Hunting & Sons,Drama,2010,,None
29075,2.7,Simonal - Ninguém Sabe o Duro que Dei,Documentary,2009,,None
29076,3.0,Before the World Ends,Adventure|Drama,2010,,None
29077,4.0,Terror in Mumbai,Documentary,2009,,None
29078,3.75,The Tenants,Drama,2009,,None
29079,3.25,Brownian Movement,Drama|Romance,2010,,None
29080,3.25,One Day Less,(no genres listed),2009,,None
29081,3.0,Bornova Bornova,(no genres listed),2009,,None
29082,3.5,Monica & David,Documentary,2010,,None
29083,3.0,Dos Hermanos,(no genres listed),2010,,None
29084,4.5,Hitler in Hollywood,Comedy|Drama,2011,,None
29085,4.0,L Storm,Action|Crime,2018,,None
29086,3.5,A Night in 67,Documentary,2010,,None
29087,2.8333333333333335,Salvador Dalí: In Search of Immortality,Documentary,2018,,None
29088,2.15625,Total Dhamaal,(no genres listed),2019,,None
29089,1.75,Root Cause,Documentary,2019,,None
29090,3.5,The Coverup,Crime|Drama,2008,,None
29091,3.4166666666666665,The Raft,Documentary,2018,,None
29092,2.9375,Non ci resta che il crimine,Comedy,2019,,None
29093,3.6,Taxi Driver,(no genres listed),2015,,None
29094,2.625,Just Desserts: The Making of 'Creepshow',Documentary|Horror,2007,,None
29095,2.0,The Brawler,Crime|Drama|Romance,2019,,None
29096,3.5144927536231885,Journal 64,Crime|Mystery|Thriller,2018,,None
29097,3.4074074074074074,Outrage Coda,Action|Crime|Drama,2017,,None
29098,0.5,Synevir,Drama|Horror,2013,,None
29099,3.2,Revenger,Action|Crime,2019,,None
29100,2.0555555555555554,Beyond White Space,Sci-Fi|Thriller,2018,,None
29101,2.8392857142857144,The Image Book,Drama,2018,,None
29102,2.2,Killer High,Comedy|Horror,2018,,None
29103,2.8175675675675675,The Kid Who Would Be King,Action|Adventure|Children|Fantasy,2019,,None
29104,1.5454545454545454,The Last Six Degrees of Celebration,Comedy,2018,,None
29105,2.8360655737704916,Nomis,Action|Thriller,2018,,None
29106,3.382716049382716,Then Came You,Adventure|Comedy|Drama,2019,,None
29107,3.654794520547945,Five Feet Apart,Drama|Romance,2019,,None
29108,3.100502512562814,The Beach Bum,Comedy,2019,,None
29109,3.75,White Right: Meeting the Enemy,Documentary,2017,,None
29110,3.5,Freddie Mercury: The Great Pretender,Documentary,2012,,None
29111,3.0555555555555554,Ánimas,Horror|Thriller,2018,,None
29112,2.5,Diary of a Necromancer,Horror,2017,,None
29113,2.5,Celluloid,Drama|Thriller,2014,,None
29114,3.2,Downriver,Drama,2015,,None
29115,3.5,Meet Me In St. Gallen,Drama|Romance,2018,,None
29116,3.7857142857142856,Say You Will,Drama,2017,,None
29117,3.5,Hacked,Documentary,2016,,None
29118,1.5,Yongsoon,Comedy|Drama,2017,,None
